year,month,temp,ADM2_NAME
2020,Oct,26.88404903,Administrative unit not available
2020,Nov,20.93698951,Kalambo
2020,Nov,22.75275694,Sumbawanga Rural
2020,Nov,22.09384417,Nkasi
2020,Nov,19.60374331,Sumbawanga Urban
2020,Nov,25.56081398,Administrative unit not available
2020,Dec,18.88105772,Kalambo
2020,Dec,20.72307783,Sumbawanga Rural
2020,Dec,20.49439756,Nkasi
2020,Dec,17.76911718,Sumbawanga Urban
2020,Dec,24.15489697,Administrative unit not available
2021,Jan,18.50512588,Kalambo
2021,Jan,20.28117301,Sumbawanga Rural
2021,Jan,20.16470423,Nkasi
2021,Jan,17.46575146,Sumbawanga Urban
2021,Jan,23.86651689,Administrative unit not available
2021,Feb,18.987353,Kalambo
2021,Feb,20.76153003,Sumbawanga Rural
2021,Feb,20.78533355,Nkasi
2021,Feb,17.87427916,Sumbawanga Urban
2021,Feb,24.64334387,Administrative unit not available
2021,Mar,19.19386988,Kalambo
2021,Mar,21.0132742,Sumbawanga Rural
2021,Mar,20.98421321,Nkasi
2021,Mar,18.10035658,Sumbawanga Urban
2021,Mar,25.02620114,Administrative unit not available
2021,Apr,18.6173091,Kalambo
2021,Apr,20.51388663,Sumbawanga Rural
2021,Apr,20.27686262,Nkasi
2021,Apr,17.57139919,Sumbawanga Urban
2021,Apr,24.21881569,Administrative unit not available
2021,May,17.90303595,Kalambo
2021,May,20.10620012,Sumbawanga Rural
2021,May,20.29865978,Nkasi
2021,May,17.0213306,Sumbawanga Urban
2021,May,24.27034799,Administrative unit not available
2021,Jun,17.5468062,Kalambo
2021,Jun,19.11272487,Sumbawanga Rural
2021,Jun,19.865991,Nkasi
2021,Jun,16.2614431,Sumbawanga Urban
2021,Jun,23.38348794,Administrative unit not available
2021,Jul,16.74545232,Kalambo
2021,Jul,18.09740828,Sumbawanga Rural
2021,Jul,18.996474,Nkasi
2021,Jul,15.28590142,Sumbawanga Urban
2021,Jul,22.38859038,Administrative unit not available
2021,Aug,19.63618592,Kalambo
2021,Aug,20.59956371,Sumbawanga Rural
2021,Aug,21.65541573,Nkasi
2021,Aug,17.87118812,Sumbawanga Urban
2021,Aug,24.30474182,Administrative unit not available
2021,Sep,21.54180835,Kalambo
2021,Sep,22.4724186,Sumbawanga Rural
2021,Sep,23.28951563,Nkasi
2021,Sep,19.64782434,Sumbawanga Urban
2021,Sep,26.07838524,Administrative unit not available
2021,Oct,22.04193476,Kalambo
2021,Oct,24.23996952,Sumbawanga Rural
2021,Oct,23.51177101,Nkasi
2021,Oct,20.8312186,Sumbawanga Urban
2021,Oct,26.88948519,Administrative unit not available
2021,Nov,21.25461877,Kalambo
2021,Nov,23.83468552,Sumbawanga Rural
2021,Nov,22.47565409,Nkasi
2021,Nov,20.12372462,Sumbawanga Urban
2021,Nov,26.31835688,Administrative unit not available
2021,Dec,21.38631551,Kalambo
2021,Dec,23.69258625,Sumbawanga Rural
2021,Dec,22.08243466,Nkasi
2021,Dec,19.82316332,Sumbawanga Urban
2021,Dec,25.74456338,Administrative unit not available
2022,Jan,18.83049733,Kalambo
2022,Jan,20.953316,Sumbawanga Rural
2022,Jan,20.53056107,Nkasi
2022,Jan,17.81155246,Sumbawanga Urban
2022,Jan,24.29219221,Administrative unit not available
2022,Feb,18.37979798,Kalambo
2022,Feb,20.1058691,Sumbawanga Rural
2022,Feb,20.14654012,Nkasi
2022,Feb,17.30324755,Sumbawanga Urban
2022,Feb,23.7893346,Administrative unit not available
2022,Mar,19.28671138,Kalambo
2022,Mar,21.15267886,Sumbawanga Rural
2022,Mar,21.01926915,Nkasi
2022,Mar,18.19887173,Sumbawanga Urban
2022,Mar,24.9664647,Administrative unit not available
2022,Apr,19.34189562,Kalambo
2022,Apr,21.47934353,Sumbawanga Rural
2022,Apr,21.09850208,Nkasi
2022,Apr,18.32827253,Sumbawanga Urban
2022,Apr,25.22156451,Administrative unit not available
2022,May,18.67019065,Kalambo
2022,May,20.63761523,Sumbawanga Rural
2022,May,20.71460428,Nkasi
2022,May,17.46185237,Sumbawanga Urban
2022,May,24.87893948,Administrative unit not available
2022,Jun,16.77083797,Kalambo
2022,Jun,18.54613476,Sumbawanga Rural
2022,Jun,19.28882524,Nkasi
2022,Jun,15.66189059,Sumbawanga Urban
2022,Jun,22.77046251,Administrative unit not available
2022,Jul,17.54929023,Kalambo
2022,Jul,18.73345077,Sumbawanga Rural
2022,Jul,19.6842975,Nkasi
2022,Jul,15.93772174,Sumbawanga Urban
2022,Jul,22.80796546,Administrative unit not available
2022,Aug,19.42416184,Kalambo
2022,Aug,20.37393912,Sumbawanga Rural
2022,Aug,21.37308814,Nkasi
2022,Aug,17.59322472,Sumbawanga Urban
2022,Aug,24.26731461,Administrative unit not available
2022,Sep,21.1822458,Kalambo
2022,Sep,22.12700248,Sumbawanga Rural
2022,Sep,23.0843973,Nkasi
2022,Sep,19.20611216,Sumbawanga Urban
2022,Sep,25.8865394,Administrative unit not available
2022,Oct,23.0023644,Kalambo
2022,Oct,24.05101922,Sumbawanga Rural
2022,Oct,24.43907556,Nkasi
2022,Oct,20.86742796,Sumbawanga Urban
2022,Oct,27.263707,Administrative unit not available
2022,Nov,20.44682345,Kalambo
2022,Nov,23.10854487,Sumbawanga Rural
2022,Nov,21.40064311,Nkasi
2022,Nov,19.10985665,Sumbawanga Urban
2022,Nov,25.20927319,Administrative unit not available
2022,Dec,18.68856703,Kalambo
2022,Dec,20.84327926,Sumbawanga Rural
2022,Dec,20.11725105,Nkasi
2022,Dec,17.49916697,Sumbawanga Urban
2022,Dec,23.98009337,Administrative unit not available
2023,Jan,18.55963229,Kalambo
2023,Jan,20.50761403,Sumbawanga Rural
2023,Jan,20.32471263,Nkasi
2023,Jan,17.50568926,Sumbawanga Urban
2023,Jan,24.31895308,Administrative unit not available
2023,Feb,19.29754505,Kalambo
2023,Feb,21.15736131,Sumbawanga Rural
2023,Feb,21.09484125,Nkasi
2023,Feb,18.02428186,Sumbawanga Urban
2023,Feb,25.26547766,Administrative unit not available
2023,Mar,18.75809908,Kalambo
2023,Mar,20.65777872,Sumbawanga Rural
2023,Mar,20.48700174,Nkasi
2023,Mar,17.65806109,Sumbawanga Urban
2023,Mar,24.41953821,Administrative unit not available
2023,Apr,18.93066103,Kalambo
2023,Apr,20.6566596,Sumbawanga Rural
2023,Apr,20.53559105,Nkasi
2023,Apr,17.73022698,Sumbawanga Urban
2023,Apr,24.5212525,Administrative unit not available
